dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
openai-1536-angular,pdx-adsampling,3.41002,4.73527,2.0677,0.6777,224,2.1,10,1000,0.2,1,3.429,15.4,1.844,0
openai-1536-angular,pdx-adsampling,3.17022,4.37129,1.97416,0.6767,192,2.1,10,1000,0.2,1,3.171,5.421,1.75,0
openai-1536-angular,pdx-adsampling,2.93039,3.99175,1.89021,0.6757,160,2.1,10,1000,0.2,1,2.932,4.88,1.663,0
openai-1536-angular,pdx-adsampling,2.80328,3.79784,1.80813,0.6755,144,2.1,10,1000,0.2,1,2.809,7.35,1.61,0
openai-1536-angular,pdx-adsampling,2.69068,3.57994,1.80576,0.675,128,2.1,10,1000,0.2,1,2.694,6.991,1.589,0
openai-1536-angular,pdx-adsampling,2.56428,3.39938,1.71985,0.6736,112,2.1,10,1000,0.2,1,2.574,13.86,1.544,0
openai-1536-angular,pdx-adsampling,2.41237,3.17201,1.65843,0.6718,96,2.1,10,1000,0.2,1,2.423,13.0,1.502,0
openai-1536-angular,pdx-adsampling,2.27985,2.98899,1.61702,0.6702,80,2.1,10,1000,0.2,1,2.301,13.94,1.444,0
openai-1536-angular,pdx-adsampling,2.13638,2.74029,1.55882,0.6671,64,2.1,10,1000,0.2,1,2.16,13.68,1.409,0
openai-1536-angular,pdx-adsampling,2.05994,2.62105,1.52303,0.6656,56,2.1,10,1000,0.2,1,2.073,13.67,1.382,0
openai-1536-angular,pdx-adsampling,2.00107,2.51326,1.50576,0.6624,48,2.1,10,1000,0.2,1,2.028,14.43,1.376,0
openai-1536-angular,pdx-adsampling,1.91164,2.4123,1.45476,0.658,40,2.1,10,1000,0.2,1,1.926,14.19,1.329,0
openai-1536-angular,pdx-adsampling,1.83877,2.30366,1.37821,0.6553,32,2.1,10,1000,0.2,1,1.853,13.03,1.327,0
openai-1536-angular,pdx-adsampling,1.79916,2.23485,1.3871,0.6523,28,2.1,10,1000,0.2,1,1.816,13.4,1.304,0
openai-1536-angular,pdx-adsampling,1.77526,2.21163,1.34344,0.6511,26,2.1,10,1000,0.2,1,1.792,13.27,1.292,0
